edrpou;year;default;EBIT_1_Assets;EBT_Assets;EBITDA_Assets;EBTDA_margin;EBTDA_Assets;Invent_turn;Payables_turn;CA_turn;Equity_Assets;Debt_Assets;Quick_ratio;Current_ratio;Debt_Sales;gross_profit_Debt;EBITDA_Debt;EBIT_Debt;EBT_Debt;EBTDA_Debt;gross_profit_interest_exp;EBITDA_interest_exp;EBIT_interest_exp
17;2012;0;0,160445639115291;0,069302241160252;0,178454437808451;0,0857549847875693;0,0873110398534127;160,924621720213;27,4583091671687;282,745606052374;0,249927829972601;0,681665355793914;0,580954735210337;1,03580661333062;0,669396188742801;0,361253357479284;0,261838998247389;0,235415414349087;0,101684382997395;0,128107966895698;2,70134279103289;1,9579524333346;1,76036490535978
18;2012;0;0,340052695038628;0,29849506542223;0,358027062028312;0,169380243313655;0,316469432411914;17,2536558068602;47,6130871121278;73,072408518368;0,574282141740723;0,210279998213728;0,350332570638003;0,513946682275315;0,112175243194149;1,98482943770907;1,70824366650331;1,62248311422666;1,42420045596915;1,5099610082458;10,010101010101;8,61519449817322;8,18267784225231
19;2012;0;-0,026258021757755;-0,101789437951603;0,0120492055024813;-0,0379601723634634;-0,0634822106913664;61,6501131475503;33,0551057832054;112,13356815181;0,632714223364531;0,0646590045746246;0,745209336118427;1,37426210153483;0,0342774402208479;6,04562630421296;0,210196830410016;-0,458067790874739;-1,77570357001861;-1,10743894873386;4,58823781192484;0,159525745837435;-0,347643710139965
20;2012;0;0,234266020559315;0,17148641909143;0,271566065965476;0,0426591677135392;0,208786464497592;52,2323297167798;6,18958164094232;37,2031165876316;0,260653699857827;0,877626672026082;0,2693081566321;1,34172986637775;0,17900455351521;0,649815629832283;0,309971282434706;0,267396217437849;0,195738245339768;0,238313310336624;9,06829499644297;4,32570547782784;3,73156272231444
21;2012;0;0,0292897929000298;0,00481510581888311;0,0607161314448259;0,059108726340748;0,0362414443636791;36,1894856822333;53,694303815674;135,80258144539;0,619476388754669;0,2518791937849;0,305587879996897;0,458390131994547;0,410588243356222;0,114628101242583;0,24118133037361;0,116347188957782;0,0191269371030868;0,143961078518914;1,17905579399142;2,48077253218884;1,19673819742489
22;2012;0;-0,0149249728771301;-0,021548434879281;0,00550699752295535;-0,00155915938673431;-0,00111646447919555;0,142809632803177;14,8320044491768;195,946158057236;0,0227930699539335;0,0177313173610424;0,049237712699462;0,0495118604133834;0,0247620505782273;0,592224372233714;0,310580280687707;-0,841729498899046;-1,21527546095505;-0,062965681368297;1,58541232509675;0,831437927954748;-2,25334921107472
23;2012;0;0,0768668095277343;0,00837334130058518;0,133937402126432;0,0785727096746263;0,0654439338992829;0;106,259410698164;190,506970084915;0,266440183796258;0,46804170444243;0,453773070310504;0,453773070310504;0,561936038493175;0,304512436715827;0,286165529385868;0,164230684569668;0,0178901606867709;0,139825005502972;2,08084834354905;1,95547700522694;1,12225021622231
24;2012;0;0,285831434793546;0,173946028456539;0,335363264732731;0,0431529610692338;0,223477858395724;0;47,4094288157201;0;0,995582843386814;0,302094680195862;1,2127835978655;2,33845749588418;0,0583336535766808;2,57645281906065;1,11012635017372;0,946165071851737;0,57579970737572;0,739760985697705;6,95651663514959;2,99738165782402;2,5546802228398
25;2012;0;0,00948471144485378;0,00769690507926584;0,0127571426992183;0,0392391952755124;0,0109693363336304;0;69,2117925346443;1247,72509930326;0,860000484525867;0,0693723437809811;2,27861467547029;2,27861467547029;0,248156758216656;0,628384563744736;0,183893782506391;0,136721796149751;0,110950627581016;0,158122613937656;24,3832390474938;7,13564004736219;5,30522299697408
26;2012;0;0,0136130430655213;0,000305297860566531;0,0247608803295232;0,132202186188754;0,0114531351245685;0;864,833376706981;2816,59422641524;0,00110873069189492;0,169807463887695;0,0534754453804831;0,0534754453804831;1,96006750230035;0,225758948137327;0,14581738495252;0,0801675188702216;0,00179790601412223;0,0674477720964207;2,88069495190515;1,86063679069421;1,0229413665399
27;2012;1;-0,0741380586885165;-0,368403300509226;-0,00583265463938728;-0,259378555176337;-0,300097896460097;0;46,0501239169276;44,5349829351536;-2,04444828352131;2,64387077667267;0,204056132256824;0,204056132256824;2,28513225255973;0,113690603987168;-0,0022061042812114;-0,0280414834728873;-0,139342400453045;-0,113507021261369;1,02147050601062;-0,0198210791165781;-0,251942968968409
28;2012;1;-0,194158440998901;-0,209191113516977;-0,171380199846442;-0,235984735253139;-0,186412872364518;0;514,902955048899;106,71029146716;-0,485088848259215;0,149303464999254;0,0814627385037813;0,0814627385037813;0,189007004791648;-0,846964918284483;-1,1478648526161;-1,30042823185564;-1,40111358780603;-1,24855020856649;-8,41199706044461;-11,4005144221936;-12,9157633657909
29;2012;1;0,0259014617285647;0,000131919324697952;0,0459891061177782;1,05066115032043;0,0202195637139115;934,490997229917;460,178468374885;8659,26746166951;0,258792930373137;0,265637904090748;0,433674763896067;0,572640135319269;2,69724993915795;-0,150410538662817;0,885981533279196;0,498992450900779;0,00254142981743812;0,389530512195855;-0,302971556659498;1,78463029715567;1,00511919546845
30;2012;0;0,154980917640113;0,0988803609834268;0,256330915531565;0,170658944942278;0,200230358874879;48,0982763562197;137,596030153768;107,826243229825;0,042592670686965;0,359839539493105;0,244379383490011;0,36119662260773;0,297618111607073;1,09513529833566;0,734075555723289;0,443831377137034;0,283171679812809;0,573415858399064;6,81649048625793;4,56913319238901;2,76255579046277
31;2012;0;0,191591064286411;0,178289226138216;0,193848683752108;0,102909228111285;0,180546845603913;49,2296868520736;6,34503114705978;149,364636495423;0,764127541563889;0,199841130482044;1,42435969395291;2,2795190688606;0,0922572829993844;1,59963838305566;1,19764087993456;1,18369279779586;1,10151104223169;1,1154591243704;19,4646411733892;14,573074908329;14,4033525405972
32;2012;0;-0,0621084295908093;-0,127142419371986;0,0162638132344388;-0,212245253440167;-0,0487701765467383;23,7252377850163;23,4322866449511;377,103618707542;0,315301342705799;0,582257771996423;0,400673589671625;1,10075778838058;2,52334632468211;-0,0176090290765776;0,028049761739892;-0,107116739902798;-0,219279114867474;-0,0841126132247842;-0,156995864987018;0,250081738628714;-0,955014905279354
33;2012;0;0,199424;0,199424;0,224832;0,218415816960955;0,224832;305,290237467018;139,239935313644;296,829146978364;-0,238784;0,4384;0,154965616504078;0,940748440748441;0,425018652076598;0,634142773551785;0,513897015798713;0,455822118197776;0,455822118197776;0,513897015798713;17,7565206212491;10,1112635526932;8,5169807818834
34;2012;1;-0,127128776862175;-0,169413475521086;0,0682016480853126;0,0341008142526096;0,0259169494264017;16,7929532694848;20,4996078269485;284,654527287029;-0,776474390046857;0,977589271287769;0,183875073230844;0,228904466576433;1,28605140633969;-0,0233253983997884;0,0697778218607419;-0,13006678569067;-0,173328704622099;0,026515902929313;-0,53916698509744;1,61291555215896;-3,00649598777226
35;2012;0;0,133365302178241;0,102108490634582;0,147376375023613;0,0753404509678952;0,116119563479954;109,117014951754;64,6279937654157;188,362563781523;0,170824069633957;0,32702675211067;0,141849140872154;0,911228625188677;0,211124855277697;0,28989416335462;0,452909391327647;0,409851292814719;0,31379448934935;0,356852587862278;3,01794514179451;4,71501627150163;4,26675964667596
36;2012;0;0,0279569602306636;-0,0232194511360369;0,0652882620414933;0,0180858995428809;0,0141118506747928;125,453583483247;124,261399188963;185,708428136932;0,161947147893939;0,568126408304886;0,285534128998062;0,870649855453957;0,722842717919693;0,159998638238985;0,115757047113251;0,0495681009322542;-0,0411684277548977;0,0250205184260987;1,7633321502814;1,2757491253866;0,54628606195812
37;2012;0;-0,00434728085942399;0,0000209003887472307;0,0451030389165238;0,0330914733884159;0,0494712201646951;14,683696544572;250,048684229478;79,1652336814439;0,00100321865986707;0;0,239487007824595;0,297920415080129;-0,0281004907100617;3,73716298070618;1,42655587413625;0,779415862640099;0,494013258356775;1,14115326985291;18,2327672619821;6,99895724677001;3,10958799082301
38;2012;1;-0,0194937447595971;-0,0712569210255122;0,00402684563758389;-0,0663016020570026;-0,0477363306283312;45,3671501561325;64,5204508909707;165,032376654744;0,243529233599155;0,539542649030595;0,321629899358784;0,622178754936515;0,725791127226761;0,0898211973332278;0,00770598779708555;-0,037304275543844;-0,136361066030321;-0,0913508026893912;0,906764663907521;0,0777936349364921;-0,376594833737691
39;2012;0;-0,0530870199319397;-0,133733282305361;-0,051063829787234;-0,169934047397261;-0,131710092160655;74,8262242844365;136,969882043828;446,557839978861;-0,132204511838145;0,571933925671552;0,100482416798914;0,311337082269601;0,737801704465079;0,0611481512298003;-0,0892966316604384;-0,0928346362692501;-0,23386282816078;-0,230324823551969;0,433588138723579;-0,633182844243792;-0,658270059511594
40;2012;0;0,0437233811875315;0,0141230571591053;0,141995638708305;0,186165022227041;0,112395314679879;39,3410492091568;15,4610099481632;300,205871191586;0,00371487135007753;0,347925522557206;0,0212413267849043;0,0802779908941742;0,576242816870866;0,585182571882166;0,408149585464809;0,125677662139119;0,0405950490974305;0,32306697242312;6,87781617138908;4,79709744298549;1,47712508638563
41;2012;0;0,120686221870064;0,0601022764592119;0,161566570923668;0,0473151570780757;0,100982625512816;68,3452394591246;74,8366439324889;110,550030946171;-0,563098111378126;0,864599938488164;0,291812381058995;0,843137430501138;0,372860574187034;0,0975377447974804;0,203029278748146;0,151657836401654;0,0755262785542472;0,126897720900739;1,28117363620719;2,66682154534504;1,99204956117708
42;2012;0;0,00720632856523624;0,00776847637624621;0,0185982878196792;0,152514960375222;0,0191604356306892;231,042877906977;297,406514270613;487,2373173756;0,0317850563502384;0,772912602947551;0,055389504153033;0,206109992449031;6,13741980699768;0,0299798845778836;0,024120938485458;0,00934620486108061;0,0100752791124619;0,0248500127368393;-5,36921502740695;5,227504847869;1,9053639162748
43;2012;0;0,0475492491086542;-0,0201570209241186;0,0564122879677315;-0,0261813324428118;-0,0112939820650412;719,142691580424;40,590600410711;682,907747537151;0,239053552778478;0,430640688587172;0,0427188276854638;2,15582886301191;0,997612289196861;0,179205650492912;0,131086079635798;0,110490903308953;-0,046839171841264;-0,0262439955144191;1,13904255319149;0,833191489361702;0,702287234042553
44;2012;0;0,0170993400385225;0,01308351643556;0,018131831619567;0,0830731036307637;0,0141160080166045;1159,42025150594;714,870723762034;2138,78595547591;0,00273950796139282;0,0361898548031852;0,071908957450859;0,433563353703125;0,127066029274139;2,6112842224536;0,839770778465119;0,791951215777546;0,605959453665707;0,65377901635328;14,0397843044436;4,51509663078601;4,25799082058987
45;2012;0;0,0714880664250734;0,0506909829881689;0,0976010745232457;0,0394641904821658;0,0768039910863413;28,9099655770674;13,9811841388367;111,694851639561;0,0131786089633729;0,578009777114923;0,416695485892142;0,577130418862014;0,117485065362846;0,915431710247754;0,426865785508573;0,312658541702428;0,221700902138048;0,335908145944193;10,0643740826169;4,69301740406794;3,43740826169008
46;2012;0;0,0781982393963645;0,0269044624823749;0,119888723752906;0,0206953642384106;0,0685949468389162;21,988858175117;10,6957275526782;42,7671426600442;0,053351625319157;0,225410616973439;0,0401755162835635;0,240207721106236;0,0680072663723326;0,759763313609467;0,531868131868132;0,346914623837701;0,119357565511412;0,304311073541843;3,33878157503715;2,33729569093611;1,52451708766716
47;2012;0;0,0813272822941331;0,0620231518021573;0,131379900026309;0,0585879076484038;0,112075769534333;25,8372917207852;18,9563773332839;119,892984235589;0,0876742962378322;0,115759010786635;0,205175254643499;0,348037747153984;0,0443019477728687;1,65890570430733;1,55025223127668;0,959642995731471;0,73185875048506;1,32246798603027;7,28279386712095;6,80579216354344;4,2129471890971
